id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
475,"Then she added : "" Do n't linger like this .",( / : arg0 ( / ) : arg1 ( / : : mode imperative : arg1 ( / ) : ( / ) ) : ( / ) ),随后 又 说道 ： “ 别 这么 磨蹭 了 。,( / : ( ) ( / : ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : mode ( ) ( / imperative ) ) ) ),سپس به گفته افزود: اينقدر مس‌مس نکن.,( / : arg0 ( / ) : arg1 ( / : mode imperative : : arg0 ( / ) : ( / ) ) : ( / ) : ( / ) )
476,You have decided to go away .,( / : arg0 ( / ) : arg1 ( / : arg0 : ( / ) ) ),真 烦人 ！ 你 既然 决定 离开 这儿 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / ) ) ) ) ),تصميم به رفتن گرفته‌ای.,( / : arg0 ( / ) : arg1 ( / : arg0 ) )
477,"Now go ! """,( / : mode imperative : ( / ) : ( / ) ),那么 ， 快 走 吧 ！ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : mode ( ) ( / ) : mode ( ) ( / imperative ) ) ) ),حالا برو!,( / : mode imperative : ( / ) : ( / ) )
478,For she did not want him to see her crying .,( / : : arg0 ( / ) : arg1 ( / : arg0 ( / ) : arg1 ( / : arg0 ) ) ),她 是 怕 小 王子 看见 她 在 哭 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ) ),چون نمی‌خواست شازده کوچولو گريه‌اش را ببيند.,( / : arg0 ( / : : arg0 ( / ) : arg1 ( / : arg0 ( / : ( / ) ) : arg1 ( / : ) ) ) )
479,She was such a proud flower ...,( / : ( / : domain ( / ) ) : ( / ) ),她 是 一 朵 非常 骄傲 的 花 …,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : domain ( ) ( / ) ),وای که چه گل خودپسندی بود!...,( / : : ( / : domain ( / ) ) )
480,Chapter 10 .,( / ),X 。,( / ),فصل ۱۰,( / )
481,"He found himself in the neighborhood of the asteroids 325 , 326 , 327 , 328 , 329 , and 330 .",( / : arg0 ( / ) : arg1 ( / : arg1 : ( / : ( / : op1 ( / : : name ( / name : op1 325 ) ) : op2 ( / : : name ( / name : op1 326 ) ) : op3 ( / : : name ( / name : op1 327 ) ) : op4 ( / : : name ( / name : op1 328 ) ) : op5 ( / : : name ( / name : op1 329 ) ) : op6 ( / : : name ( / name : op1 330 ) ) ) ) ) ),在 附近 的 宇宙 中 ， 还 有 325 、 326 、 327 、 328 、 329 、 330 等 几 颗 小 行星 。,( / : arg0 ( ) ( / : ( ) ( / ) ) : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : name ( ) ( / : op1 ( ) ( / 325 ) : op2 ( ) ( / 326 ) : op3 ( ) ( / 327 ) : op4 ( ) ( / 328 ) : op5 ( ) ( / 329 ) : op6 ( ) ( / 330 ) : ( ) ( / ) ) ) ),او خود را در منطقه ستارگان ٣٢٥، ٣٢٦، ٣٢٧، ٣٢٨، ٣٢٩ و ٣٣٠ ديد.,( / : arg0 ( / ) : arg1 ( / : arg1 : ( / : ( / : op1 ( / : : name ( / name : op1 325 ) ) : op2 ( / : : name ( / name : op1 326 ) ) : op3 ( / : : name ( / name : op1 327 ) ) : op4 ( / : : name ( / name : op1 328 ) ) : op5 ( / : : name ( / name : op1 329 ) ) : op6 ( / : : name ( / name : op1 330 ) ) ) ) ) )
482,"He began , therefore , by visiting them , in order to add to his knowledge .",( / : arg0 ( / ) : ( / : arg0 : arg1 ( / ) ) : mod ( / ) : purpose ( / : arg0 : ( / : ) ) ),他 就 开始 访问 这 几 颗 星球 ， 想 在 那里 找 点 事 干 ， 并且 学习 学习 。,( / : arg0 ( ) ( / ) : mod ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : mod ( ) ( / ) ) : arg0 ( ) ( / ) ) : purpose ( ) ( / : arg1 ( ) ( / : ( ) ( / : arg1 ( ) ( / : ( ) ( / ) ) : ( ) ( / : arg1 ( ) ( / ) ) : arg0 ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) ) ) ) ),اين بود که برای يافتن کاری و کسب دانشی سرکشی به همه آنها را آغاز کرد.,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : mod ( / ) ) ) : mod ( / ) : purpose ( / : ( / : arg0 : arg1 ( / ) ) : ( / : arg0 : arg1 ( / ) ) ) )
483,The first of them was inhabited by a king .,( / : arg0 ( / ) : arg1 ( / : ord ( / ordinal-entity : value 1 ) : ( / : ( / ) ) ) ),第一 颗 星球 上 住 着 一 个 国王 。,( / : arg0 ( ) ( / : ( ) ( / 1 ) : ( ) ( / ) ) : ( ) ( / ) : arg1 ( ) ( / : ord ( ) ( / ordinal-entity : value ( ) ( / 1 ) ) : ( ) ( / ) ) ),در ستاره اول پادشاهی منزل داشت.,( / : arg0 ( / ) : arg1 ( / : ord ( / ordinal-entity : value 1 ) ) )
484,"Clad in royal purple and ermine , he was seated upon a throne which was at the same time both simple and majestic .",( / : arg1 ( / : ( / : ( / : op1 ( / : mod ( / ) ) : op2 ( / ) ) ) ) : ( / : ( / ) : mod ( / ) ) ),国王 穿 着 用 紫红色 和 白 底 黑 花 的 毛皮 做成 的 大 礼服 ， 坐 在 一 个 很 简单 却 又 十分 威严 的 宝座 上 。,( / : op1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) : ( ) ( / : arg1 ( ) ( / : mod ( ) ( / : op1 ( ) ( / ) : op2 ( ) ( / ) ) ) ) ) ) : op2 ( ) ( / : ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / : arg1 ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : mod ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),پادشاه در جامه‌های ارغوانی و قاقم بر تختی بسيار ساده و در عين حال با شکوه نشسته بود.,( / : ( / : ( / : arg1 ( / : op1 ( / : mod ( / ) ) : op2 ( / ) ) ) ) : arg1 ( / : mod ( / : op1 ( / : ( / ) ) : op2 ( / ) ) ) )
485,""" Ah !",( / : ),“ 啊 ，,( / : ( ) ( / ) ),آها,( / : )
486,"Here is a subject , "" exclaimed the king , when he saw the little prince coming .",( / : arg0 ( / ) : arg1 ( / : ( / ) ) : time ( / : arg0 : arg1 ( / : mod ( / ) : ( / ) ) ) ),来 了 一 个 臣民 。 ” 当 他 看见 小 王子 时 ， 喊 了 起来 ：,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : time ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) ) ) ),پادشاه وقتی شازده کوچولو را ديد داد زد : آهان... اين هم رعيت !,( / : arg0 ( / ) : arg1 ( / : ( / : ) : ( / : ( / ) : mod ( / ) ) ) : time ( / : arg0 : arg1 ( / : mod ( / ) ) ) )
487,"And the little prince asked himself : "" How could he recognize me when he had never seen me before ? """,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg1 ( / : arg0 ( / ) : arg1 : ( / : polarity - : arg0 : arg1 : time ( / ) : time ( / ) ) ) : ( / amr-unknown ) ) : arg2 ),小 王子 思量 着 ： “ 他 从来 也 没有 见 过 我 ， 怎么 会 认识 我 呢 ？ ”,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) : polarity ( ) ( / - ) : time ( ) ( / ) : mod ( ) ( / ) ) : arg2 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / amr-unknown ) : ( ) ( / ) ) ) ) ),و شازده کوچولو در دل گفت: از کجا مرا می‌شناسد؟ او که هيچوقت مرا نديده است,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 ( / ) : arg1 : ( / amr-unknown ) : time ( / : polarity - : arg0 : arg1 ) ) : arg2 )
488,He did not know how the world is simplified for kings .,( / : arg0 ( / ) : arg1 ( / : arg1 ( / ) : beneficiary ( / ) ) : polarity - ),他 哪里 知道 ， 在 那些 国王 的 眼 里 ， 世界 是 非常 简单 的 ：,( / : arg0 ( ) ( / ) : polarity ( ) ( / - ) : arg1 ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) : ( ) ( / ) : beneficiary ( ) ( / : ( ) ( / ) ) ) ),نمی‌دانست که مفهوم دنيا برای پادشاهان خيلی ساده است:,( / : polarity - : arg0 ( / ) : arg1 ( / : ( / ) : ( / : ( / ) ) ) : beneficiary ( / ) )
489,"To them , all men are subjects .",( / : ( / ) : ( / : domain ( / : mod ( / ) ) ) ),所有 的 人 都 是 臣民 。,( / : domain ( ) ( / : mod ( ) ( / ) ) : mod ( ) ( / ) ),برای آنها همه مردم رعيت هستند.,( / : domain ( / : mod ( / ) ) : ( / ) )
490,""" Approach , so that I may see you better , "" said the king , who felt consumingly proud of being at last a king over somebody .",( / : arg0 ( / : ( / : arg2 ( / : arg0 : arg1 ( / ) : ( / ) ) ) ) : arg1 ( / : : arg1 : purpose ( / : arg0 : arg1 ( / ) : manner ( / : ( / ) ) ) ) ),国王 十分 骄傲 ， 因为 他 终于 成 了 某个 人 的 国王 ， 他 对 小 王子 说道 ： “ 靠近 些 ， 好 让 我 好好 看看 你 。 ”,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ) : ( ) ( / : arg0 ( ) ( / ) : arg2 ( ) ( / : ( ) ( / ) ) : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : purpose ( ) ( / : arg2 ( ) ( / : arg0 ( ) ( / ) : manner ( ) ( / ) : arg1 ( ) ( / ) ) : arg1 ( ) ( / ) ) ) ) ),پادشاه مغرور از اينکه برای کسی پادشاه است به او گفت: نزديکتر بيا تا تو را بهتر ببينم.,( / : arg0 ( / : ( / : arg1 ( / : arg0 : arg1 ( / ) ) ) ) : arg1 ( / : : arg0 ( / ) : ( / ) : purpose ( / : arg0 : arg1 : manner ( / ) ) ) : arg2 )
491,The little prince looked everywhere to find a place to sit down ; but the entire planet was crammed and obstructed by the king 's magnificent ermine robe .,( / : ( / : arg1 ( / : mod ( / ) : mod ( / ) : poss ( / ) ) : arg2 ( / : ( / ) ) ) : ( / : arg0 : arg1 ) : ( / : arg0 ( / : mod ( / ) ) : arg1 ( / : purpose ( / : arg1 ) ) : ( / ) ) ),小 王子 看看 四周 ， 想 找 个 地方 坐 下来 ， 可是 整个 星球 被 国王 华丽 的 白 底 黑 花 皮袍 占满 了 。,( / : arg1 ( ) ( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / ) : purpose ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) : arg2 ( ) ( / : arg0 ( ) ( / ) ) ) ) ) : arg2 ( ) ( / : arg0 ( ) ( / : poss ( ) ( / ) : mod ( ) ( / ) : mod ( ) ( / ) ) : ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) ) ) ),شازده کوچولو با نگاه به جستجوی جايی برآمد تا بنشيند ولی قبای قاقم پادشاه همه جای سياره را فراگرفته بود.,( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) : ( / : arg0 ) : purpose ( / : arg0 ) : ( / : arg2 ( / : arg0 ( / : mod ( / ) : poss ( / ) ) : arg1 ( / : ( / ) ) ) ) )
492,"So he remained standing upright , and , since he was tired , he yawned .",( / : ( / : ( / ) : ( / : : ( / ) ) ) : ( / : arg0 : ( / : arg0 ( / : ) ) ) ),他 只好 站 在 那里 ， 但是 因为 疲倦 了 ， 他 打 起 哈欠 来 。,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) ) ) ),ناچار بر سر پا ماند، و چون خسته بود خميازه‌ای کشيد.,( / : ( / : arg0 ( / ) : ( / ) ) : ( / : arg0 : ( / : arg0 ( / : ) ) ) )
493,""" It is contrary to etiquette to yawn in the presence of a king , "" the monarch said to him .",( / : arg0 ( / ) : arg1 ( / : arg1 ( / : location ( / ) ) : ( / ) ) : ( / ) ),君王 对 他 说 ： “ 在 一 个 国王 面前 打哈欠 是 违反 礼节 的 。,( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / ) : arg0 ( ) ( / : location ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / ) ) ),پادشاه به او گفت: خميازه کشيدن در حضور پادشاه بر خلاف ادب است.,( / : : arg0 ( / ) : arg1 ( / : arg1 ( / : location ( / : arg1 ) ) : ( / ) ) : ( / ) )
494,""" I forbid you to do so . """,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / ) ) : ( / ) ),我 禁止 你 打哈欠 。 ”,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ) ),من تو را از اين کار منع می‌کنم.,( / : arg0 ( / ) : arg1 ( / ) : ( / : ( / ) ) )
495,""" I can n't help it .",( / : polarity - : ( / : arg0 ( / ) : ( / ) ) ),我 实在 忍 不 住,( / : arg0 ( ) ( / : arg0 ( ) ( / ) ) : polarity ( ) ( / - ) : ( ) ( / ) ),دست خودم نیست.,( / : polarity - : arg0 ( / ) : ( / ) )
496,"I can n't stop myself , "" replied the little prince , thoroughly embarrassed .",( / : arg0 ( / : mod ( / ) ) : ( / : polarity - : arg1 ( / : arg0 : arg1 ) ) : manner ( / : arg1 : ( / ) ) ),小 王子 羞愧 地 说道 ： 我 实在 忍 不 住 ，,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : manner ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) ) : polarity ( ) ( / - ) : mod ( ) ( / ) ) ),شازده کوچولو خجلت‌زده جواب داد: من نمی‌توانم جلو خميازه‌ام را بگيرم.,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : polarity - : arg0 : arg1 ( / : arg0 : arg1 ( / : arg0 ) ) ) : manner ( / ) )
497,""" I have come on a long journey , and I have had no sleep ... """,( / : op1 ( / : arg1 ( / ) : ( / : arg0 : ( / ) ) ) : op2 ( / : polarity - : arg0 ) ),“ 我 长途跋涉 来到 这里 ， 还 没有 睡觉 呢 。 ”,( / : arg1 ( ) ( / : op1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) ) : op2 ( ) ( / : polarity ( ) ( / - ) : ( ) ( / ) : ( ) ( / ) ) ) ),من راه درازی طی کرده‌ام و هيچ نخوابيده‌ام...,( / : op1 ( / : arg0 ( / ) : arg1 ( / : ( / ) ) ) : op2 ( / : polarity - : arg0 ) )
498,""" Ah , then , "" the king said .",( / : arg0 ( / ) : arg1 ( / : : mod ( / ) ) ),国王 说 ： “ 那 好 吧 ，,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) : ( ) ( / ) ) ),پادشاه گفت: خب پس,( / : : arg0 ( / ) : arg1 ( / : mod ( / ) ) )
499,""" I order you to yawn .",( / : arg0 ( / ) : arg1 ( / ) : ( / : arg0 ) ),我 命令 你 打哈欠 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ),به تو فرمان می‌دهم که خميازه بکشی.,( / : arg0 ( / ) : arg1 ( / : arg0 ) : ( / ) )
500,It is years since I have seen anyone yawning .,( / : arg1 ( / ) : ( / : ( / : arg0 ( / ) : arg1 ( / : ( / ) ) ) ) ),好些 年 来 我 没有 看见 过 任何 人 打哈欠 。,( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) ),سالها است که نديده‌ام کسی خميازه بکشد.,( / : arg1 ( / ) : ( / : : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) ) )
501,"Yawns , to me , are objects of curiosity .",( / : ( / ) : arg1 ( / ) ),对 我 来说 ， 打哈欠 倒 是 新奇 的 事 。,( / : arg1 ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),خميازه برای من تازگی دارد.,( / : ( / ) : arg1 ( / ) )
502,"Come , now !",( / : ( / ) : ( / ) : mode imperative ),来 吧 ，,( / : mode ( ) ( / ) : mode ( ) ( / imperative ) ),زود باش,( / : mode imperative : ( / ) )
503,Yawn again !,( / : mode : ( / ) : mod ( / ) ),再 打 个 哈欠 ！,( / : ( ) ( / ) : mode ( ) ( / ) : mod ( ) ( / ) ),باز خميازه بکش.,( / : mode : ( / ) : mod ( / ) )
504,"It is an order . """,( / : ( / ) ),这 是 命令 。 ”,( / : ( ) ( / : ( ) ( / ) ) ),فرمان است!,( / : ( / ) )
505,""" That frightens me ...",( / : ( / ) : arg1 ( / ) ),“ 这 倒 叫 我 有点 紧张 …,( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) ) ),زهره‌ام آب شد!,( / : arg1 ( / : ( / ) ) )
506,"I can not , any more ... "" murmured the little prince , now completely abashed .",( / : arg0 ( / : mod ( / ) : ( / : ( / ) : ( / ) ) ) : arg1 ( / : polarity - : ( / ) ) ),我 打 不 出 哈欠 来 了 … ” 小 王子 红 着 脸 说 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) : arg1 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) ) : polarity ( ) ( / - ) : ( ) ( / ) ) ),شازده کوچولو که رنگش سرخ می‌شد گفت:  ديگر خميازه‌ام نمی‌آيد...,( / : arg0 ( / : mod ( / ) : ( / : ( / ) ) ) : arg1 ( / : polarity - : arg0 ( / : ) : ( / ) ) )
507,""" Hum !",( / : mode expressive ),“ 嗯 ！,( / : ( ) ( / : mode ( ) ( / expressive ) ) ),ها!,( / : mode expressive )
508,"Hum ! "" replied the king .",( / : arg0 ( / ) : ( / : mode expressive ) ),嗯 ！ ” 国王 回答 道 ：,( / : arg0 ( ) ( / ) : ( ) ( / : mode ( ) ( / expressive ) ) ),پادشاه گفت: ها,( / : arg0 ( / ) : ( / : mode expressive ) )
509,""" Then I - - I order you sometimes to yawn and sometimes to - - """,( / : arg0 ( / ) : arg1 ( / ) : arg2 ( / : op1 ( / : arg0 : ( / ) ) : op2 ( / : ( / ) ) ) : ( / ) ),“ 那么 我 … 命令 你 忽而 打哈欠 ， 忽而 … ”,( / : arg1 ( ) ( / : arg2 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : arg2 ( ) ( / : op1 ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) ) : op2 ( ) ( / ) ) ) ) ),پس من به تو فرمان می‌دهم که گاه خميازه بکشی و گاه...,( / : arg0 ( / ) : arg1 ( / ) : arg2 ( / : op1 ( / : arg0 : ( / ) ) : op2 ( / ) ) : ( / ) )
510,"He sputtered a little , and seemed vexed .",( / : op1 ( / : arg0 ( / ) : ( / ) ) : op2 ( / : ( / : ) ) ),他 嘟嘟囔囔 ， 显出 有点 恼怒 。,( / : op1 ( ) ( / : arg0 ( ) ( / ) ) : op2 ( ) ( / : ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) ) ) ),تند و نامفهوم حرف می‌زد و پيدا بود که عصبانی است.,( / : op1 ( / : arg0 ( / ) : ( / : op1 ( / ) : op2 ( / ) ) ) : op2 ( / : ( / : ) ) )
511,For what the king fundamentally insisted upon was that his authority should be respected .,( / : arg0 ( / ) : arg1 ( / : arg1 ( / : poss ) ) : mod ( / ) ),因为 国王 所 要求 的 主要 是 保持 他 的 威严 受到 尊敬 。,( / : arg1 ( ) ( / : arg1 ( ) ( / : poss ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : arg0 ( ) ( / ) ) ) : mod ( ) ( / ) ) ),چون پادشاه اساسا مقيد بود به اينکه فرمانش اجرا شود.,( / : arg0 ( / ) : arg1 ( / : arg1 ( / : poss ) ) : mod ( / ) )
512,He tolerated no disobedience .,( / : arg0 ( / ) : arg1 ( / : arg1 ) : polarity - ),他 不 能 容忍 不 听 他 的 命令 。,( / : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : polarity ( ) ( / - ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ) ) : polarity ( ) ( / - ) ),او نافرمانی را بر کسی نمی‌بخشود.,( / : polarity - : arg0 ( / ) : arg1 ( / ) : ( / ) )
513,He was an absolute monarch .,( / : ( / ) : domain ( / ) ),他 是 一 位 绝对 的 君主 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : domain ( ) ( / ) ),سلطان مستبدی بود,( / : domain ( / ) )
514,"But , because he was a very good man , he made his orders reasonable .",( / : ( / : arg0 ( / ) : ( / : ( / : ( / ) ) ) : arg1-of ( / : arg0 ( / : arg1-of ( / : degree ( / ) ) : ( / ) ) ) ) ),可是 ， 他 却 很 善良 ， 他 下 的 命令 都 是 有 理智 的 。,( / : ( ) ( / : ( ) ( / : degree ( ) ( / ) : arg0 ( ) ( / ) ) : ( ) ( / : arg1-of ( ) ( / ) : arg0 ( ) ( / : arg1-of ( ) ( / : arg0 ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),ولی چون بسيار خوب بود فرمانهای عاقلانه می‌داد.,( / : ( / : arg0 ( / ) : ( / : ( / ) ) : arg1-of ( / : arg0 ( / : degree ( / ) : ) ) ) )
515,""" If I ordered a general , "" he would say , by way of example , "" if I ordered a general to change himself into a sea bird , and if the general did not obey me , that would not be the fault of the general .",( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : ( / : arg2 ( / ) ) ) : arg2 ( / : arg0 : arg1 : arg2 ( / : mod ( / ) ) ) : ( / : polarity - : arg0 ) : ( / : polarity - : arg1 ) ) : ( / ) ),他 常常 说 ： “ 如果 我 叫 一 位 将军 变成 一 只 海鸟 ， 而 这 位 将军 不 服从 我 的 命令 ， 那么 这 就 不 是 将军 的 过错 ，,( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : arg1 ( ) ( / : ( ) ( / ) ) ) ) : arg2 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : mod ( ) ( / ) ) : polarity ( ) ( / - ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ) ) : arg2 ( ) ( / : ( ) ( / ) : mod ( ) ( / ) : ( ) ( / ) : polarity ( ) ( / - ) ) ) ),مثلا می‌گفت: اگر من به يکی از سرداران فرمان بدهم که پرنده دريايی شود و او اطاعت نکند، گناه از او نيست,( / : arg0 ( / ) : arg1 ( / : polarity - : arg0 ( / ) : arg1 ( / ) : ( / : arg0 : arg1 ( / : ( / : arg2 ( / ) ) ) : arg2 ( / : arg1 : arg2 ( / : mod ( / ) ) : ( / : polarity - : arg0 ) ) ) ) )
516,"It would be my fault . """,( / : ( / ) ),而 是 我 的 过错 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),بلکه از من است.,( / : ( / ) )
517,""" May I sit down ? "" came now a timid inquiry from the little prince .",( / : arg0 ( / : mod ( / ) ) : arg1 ( / : : arg1 ( / : arg1 ) ) : manner ( / ) : ( / ) ),小 王子 腼腆 地 试探 道 ： “ 我 可以 坐下 吗 ？ ”,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : manner ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو با شرم و ادب پرسيد: اجازه هست بنشينم؟,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 : arg1 ( / : arg0 ) : ( / ) ) : manner ( / : ( / ) : ( / ) ) )
518,""" I order you to do so , "" the king answered him , and majestically gathered in a fold of his ermine mantle .",( / : op1 ( / : arg0 ( / ) : arg1 ( / ) : arg2 ( / : arg0 : arg1 : arg2 ( / : arg1 ( / ) ) ) ) : op2 ( / : arg0 : arg1 ( / : ( / : ( / ) ) ) : manner ( / ) ) ),“ 我 命令 你 坐下 。 ” 国王 一边 回答 ， 一边 庄重 地 把 他 那 白 底 黑 花 皮袍 大襟 挪动 了 一下 。,( / : op1 ( ) ( / : arg0 ( ) ( / ) : arg2 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : arg2 ( ) ( / : arg0 ( ) ( / ) ) ) ) : op2 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : manner ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),پادشاه با جلال و جبروت، چينی از قبای قاقم خود را جمع کرد و فرمود: من به تو فرمان می‌دهم که بنشينی!,( / : op1 ( / : arg0 ( / ) : arg1 ( / : ( / : ( / ) : ) ) : manner ( / : op1 ( / ) : op2 ( / ) ) ) : op2 ( / : arg0 : arg1 ( / : arg0 : arg1 ( / ) : arg2 ( / : arg0 ) ) ) )
519,But the little prince was wondering ...,( / : arg0 ( / : mod ( / ) ) ),可是 小 王子 感到 很 奇怪 。,( / : ( ) ( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) ),ولی شازده کوچولو تعجب می‌کرد.,( / : ( / : arg0 ( / : mod ( / ) ) ) )
520,The planet was tiny .,( / : ( / ) ),这么 小 的 行星 ，,( / : ( ) ( / ) : ( ) ( / ) ),سياره بسيار کوچک بود.,( / : ( / ) : ( / ) )
