id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
300,And I had so little drinking - water left that I had to fear for the worst .,( / : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) : ( / ) ) : ( / : : ( / : : ( / : ( / ) ) ) ) ) ),饮水 也 快 完 了 ， 担心 可能 发生 最 坏 的 情况 ， 心里 很 着急 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),و می‌ترسيدم با تمام شدن آب آشاميدنی، وضعم بدتر از بد بشود.,( / : ( / ) : ( / : ( / ) : ( / : ) : ( / : ( / : ( / ) ) ) ) )
301,""" The thorns - - what use are they ? """,( / : ( / ) : ( / ) ),“ 那么 刺 有 什么 用 呢 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),نگفتی خار به چه درد می‌خورد؟,( / : : ( / ) : ( / : ( / ) : ( / ) ) )
302,"The little prince never let go of a question , once he had asked it .",( / : : ( / : ( / ) ) : ( / : ( / : ( / : ) ) ) : ( / : ( / : : ) ) ),小 王子 一旦 提出 了 问题 ， 从来 不 会 放过 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو وقتی چيزی می‌پرسيد، ديگر دست بردار نبود.,( / : : ( / : ( / ) ) : ( / ) : ( / : : ( / ) ) )
303,"As for me , I was upset over that bolt .",( / : ( / : ( / ) ) : ( / ) ),这个 该死 的 螺丝 使 我 很 恼火 ，,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),اوقات من هم از دست آن پيچ لعنتی تلخ بود،,( / : ( / ) : ( / : ( / : ( / ) ) ) )
304,"And I answered with the first thing that came into my head : "" The thorns are of no use at all .",( / : ( / : ( / ) : ( / : ( / : ) : ( / : ( / : ) ) : ( / : : ( / ) : ( / ) ) ) ) ),我 于是 就 随便 回答 了 他 一 句 ： “ 刺 么 ， 什么 用 都 没有 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),به همين جهت جواب سربالا دادم و گفتم: خار به هيچ دردی نمی‌خورد.,( / : ( / : ( / : ( / ) : ( / ) ) : ( / : : ( / : : ( / ) : ( / ) ) ) ) )
305,"Flowers have thorns just for spite ! """,( / : ( / ) : ( / ) : ( / ) : ( / ) ),这 纯粹 是 花 的 恶劣 表现 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),فقط نشانه بدجنسی گلها است.,( / : ( / ) : ( / ) : ( / ) )
306,""" Oh ! """,( / : ),“ 噢 ！ ”,( / : ( ) ( / : ( ) ( / ) ) ),آهان,( / : )
307,There was a moment of complete silence .,( / : ( / : ( / : ( / ) ) ) ),可是 他 沉默 了 一会儿 之后 ，,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),یک لحظه سکوت کامل برقرار شد,( / : ( / : ( / ) ) : ( / : ( / ) ) )
308,"Then the little prince flashed back at me , with a kind of resentfulness : "" I do n't believe you !",( / : ( / : ( / ) ) : ( / : : : ) : ( / ) : ( / ) : ( / : : ( / ) ) : ( / ) ),怀 着 不满 的 心情 冲 我 说 ： “ 我 不 信 ！,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),بعد با بغض خاصی گفت: من حرف تو را باور نمی‌کنم!,( / : ( / ) : ( / : : : ( / : ( / ) ) ) : ( / : ( / ) ) : ( / ) )
309,Flowers are weak creatures .,( / : ( / ) : ( / ) ),花 是 弱小 的 、,( / : ( ) ( / ) : ( ) ( / ) ),گلها ضعيفند،‌,( / : ( / ) )
310,They are naïve .,( / : ( / ) ),他们 是 淳朴 的 ，,( / : ( ) ( / ) : ( ) ( / ) ),ساده دلند،,( / : ( / ) )
311,They reassure themselves as best they can .,( / : ( / ) : : ( / : : ( / ) : ( / : ( / : : ) ) ) ),它们 总是 设法 保护 自己 ，,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ),و هر طور هست قوت قلبی برای خود دست‌وپا می‌کنند.,( / : ( / ) : ( / ) : : ( / ) )
312,"They believe that their thorns are terrible weapons ... """,( / : ( / ) : ( / : ( / : ) : ( / ) ) ),以为 有 了 刺 就 可以 显出 自己 的 厉害 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ) ),خيال می‌کنند که با آن خارها ترسناک می‌شوند...,( / : ( / ) : ( / : : ( / ) ) )
313,I did not answer .,( / : ( / ) : ),我 默不作声 。,( / : ( ) ( / ) ),من هيچ جواب ندادم.,( / : : ( / ) : ( / ) )
314,"At that instant I was saying to myself : "" If this bolt still will n't turn , I am going to knock it out with the hammer . """,( / : ( / ) : ( / : : : ( / ) : ( / : : ( / : ( / ) ) : ( / ) ) ) : : ( / : ( / ) ) ),我 当时 想 的 ， 如果 这个 螺丝 再 和 我 作对 ， 我 就 一 锤子 敲掉 它 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),"در آن لحظه با خودم می‌گفتم: ""اگر اين پيچ باز مقاومت کند،‌ به ضرب چکش می‌پرانمش.""",( / : ( / ) : ( / : : ( / : ( / ) ) : ( / : : ( / ) ) : ( / : : ( / ) ) ) : : ( / : ( / ) ) )
315,Again the little prince disturbed my thoughts .,( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / ) ),小 王子 又 来 打搅 我 的 思绪 了 ：,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),شازده کوچولو بار ديگر افکار مرا بهم ريخت:,( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / ) )
316,""" And you actually believe that the flowers - - """,( / : ( / : ( / ) : ( / : ( / ) ) : ( / ) ) ),“ 你 却 认为 花 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),پس تو خيال می‌کنی که گلها...,( / : : ( / ) : ( / ) : ( / ) )
317,""" Oh , no ! """,( / : ( / : ) ),“ 算了 吧 ！,( / : ( ) ( / : ( ) ( / ) ) ),نه والله،,( / : ( / ) : ( / ) )
318,I cried .,( / : ( / ) ),我 哭 着 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),فریاد زدم:,( / : ( / ) )
319,""" No , no no !",( / : ),“ 算了 吧 ， 算了 吧 ！,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) ),نه,( / )
320,I do n't believe anything .,( / : : ( / ) : ( / ) ),我 什么 也 不 认为 ！,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),هيچ خيالی نمی‌کنم.,( / : : ( / ) : ( / ) )
321,I answered you with the first thing that came into my head .,( / : ( / ) : ( / ) : ( / : ( / : ) : ( / : ( / : ) ) ) ),我 是 随便 回答 你 的 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),همينطوری يک چيزی گفتم.,( / : ( / ) : ( / : ( / ) ) : ( / ) )
322,"Do n't you see - - I am very busy with matters of consequence ! """,( / : : : ( / ) : ( / : ( / ) : ( / : ( / : ( / ) ) ) : ( / ) ) ),我 可 有 正经 事 要 做 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ),آخر من کارهای جدی‌تری دارم.,( / : ( / ) : ( / : ( / : ( / ) : ( / ) ) ) : ( / ) )
323,"He stared at me , thunderstruck .",( / : ( / : ( / ) ) : ( / ) ),他 惊讶 地 看 着 我 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),هاج‌وواج به من نگاه کرد:,( / : ( / ) : ( / ) : ( / ) )
324,""" Matters of consequence ! """,( / : ( / : ( / ) ) ),“ 正经 事 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),کارهای جدی!,( / : : ( / ) )
325,"He looked at me there , with my hammer in my hand , my fingers black with engine - grease , bending down over an object which seemed to him extremely ugly ...",( / : ( / ) : ( / : ( / : ( / ) : ( / : ( / : ( / : ) : ( / ) ) ) ) : ( / : ( / : ) : ( / : ) ) : ( / : ( / : : ( / : ( / : ( / ) ) ) ) ) ) : ( / ) ),他 瞅 着 我 手 拿 锤子 ， 手指 沾满 了 油污 ， 伏 在 一 个 在 他 看来 丑不可言 的 机件 上 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),او مرا چکش به دست و با انگشتان آلوده به روغن و چربی می‌ديد که روی چيزی که در نظرش بسيار زشت بود، خم شده بودم.,( / : ( / ) : ( / : ( / : ( / ) : ( / : ( / : ( / : ) : ( / ) ) ) ) : ( / : ( / ) : ( / : ) ) : ( / : ( / : : ( / : ( / : ( / ) : ( / ) ) ) ) ) ) )
326,""" You talk just like the grown - ups ! """,( / : ( / ) : ( / : ( / ) : ( / ) ) ),“ 你 说话 就 和 那些 大人 一样 ！ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),تو هم مثل آدم‌بزرگها حرف می‌زنی ها!,( / : ( / ) : ( / ) : ( / : ( / : ( / ) ) ) )
327,That made me a little ashamed .,( / : ( / ) : ( / ) : ( / ) ),这 话 使 我 有点 难堪 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ),من از اين سرزنش کمی خجل شدم,( / : ( / ) : ( / : ( / ) ) : ( / ) )
328,"But he went on , relentlessly : "" You mix everything up together ...",( / : ( / : ( / ) : ( / : ( / ) : ( / ) : ( / ) ) : ( / ) ) ),可是 他 又 尖刻 无情 地 说道 ： “ 你 什么 都 分 不 清 …,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),ولی او بيرحمانه ادامه داد: تو همه را عوضی می‌گيری...,( / : ( / : ( / ) : ( / : ( / ) : ( / ) ) : ( / ) ) )
329,"You confuse everything ... """,( / : ( / ) : ( / ) ),你 把 什么 都 混 在 一起 ！ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),همه چيز را با هم قاطی می‌کنی!,( / : ( / ) : ( / : ( / ) ) )
330,He was really very angry .,( / : ( / ) : ( / ) : ( / ) ),他 着实 非常 恼火 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),و به راستی که او بسيار خشمگين بود.,( / : ( / ) : ( / ) : ( / ) )
331,He tossed his golden curls in the breeze .,( / : ( / ) : ( / : : ( / ) ) : ( / ) ),摇动 着 脑袋 ， 金黄色 的 头发 随 风 颤动 着 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),موهای طلايی رنگش را به دم باد داده بود.,( / : ( / ) : ( / : : ( / ) ) )
332,""" I know a planet where there is a certain red - faced gentleman .",( / : ( / ) : ( / : ( / : ( / ) : ( / : ( / ) ) ) ) ),“ 我 到 过 一 个 星球 ， 上面 住 着 一 个 红 脸 先生 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) : ( ) ( / ) ) ),من سياره‌ای را می‌شناسم که در آن مردی سرخ‌چهره هست.,( / : ( / ) : ( / : ( / : ( / ) ) ) )
333,He has never smelled a flower .,( / : : ( / ) : ( / ) : ( / ) ),他 从来 没 闻 过 一 朵 花 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),اين مرد هرگز گل نبوييده،,( / : : ( / : ( / ) ) : ( / ) : ( / ) )
334,He has never looked at a star .,( / : : ( / ) : ( / ) : ( / ) ),他 从来 没有 看 过 一 颗 星星 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),هرگز به ستاره‌ای نگاه نکرده،,( / : : ( / ) : ( / ) : ( / ) )
335,He has never loved any one .,( / : : ( / ) : ( / ) : ( / ) ),他 什么 人 也 没有 喜欢 过 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),هرگز کسی را دوست نداشته,( / : : ( / ) : ( / ) : ( / ) )
336,He has never done anything in his life but add up figures .,( / : : ( / ) : ( / ) : ( / : ) : ( / ) : ( / : ( / : : ( / ) ) ) ),除了 算帐 以外 ， 他 什么 也 没有 做 过 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),و هرگز کاری بجز جمع‌کردن، انجام نداده است.,( / : : ( / ) : ( / ) : ( / : ( / : ( / ) ) ) : ( / ) )
337,"And all day he says over and over , just like you : ' I am busy with matters of consequence ! ' And that makes him swell up with pride .",( / : ( / : ( / : ( / ) : ( / : : ( / : ( / : ( / ) ) ) ) : ( / : ( / ) ) : ( / ) : ( / : ( / ) : ( / ) ) : ( / ) ) ) : ( / : ( / : ( / ) : ( / : : : ( / : ( / ) : ) ) ) ) ),他 整天 同 你 一样 老是 说 ： ‘ 我 有 正经事 ， 我 是 个 严肃 的 人 ’ 。 这 使 他 傲气 十足 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),"هر روز تمام مدت مثل تو پشت سر هم تکرار می‌کند که: ""من يک مرد جدی هستم! يک مرد جدی!"" و از غرور و نخوت باد به دماغ می‌اندازد.",( / : ( / : ( / ) : ( / : ) : ( / ) : ( / : ( / ) ) ) : ( / : ( / : ( / : ( / ) : ( / ) ) ) ) : ( / : ( / ) ) : ( / : ( / ) ) )
338,"But he is not a man - - he is a mushroom ! """,( / : ( / : ( / : : ) : ( / : ( / ) ) ) ),他 简直 不 象 是 个 人 ， 他 是 个 蘑菇 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),ولی آخر او آدم نيست. قارچ است!,( / : ( / : ( / : : ( / ) ) : ( / : ) ) )
339,""" A what ? """,( / ),“ 是 个 什么 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),چی!,( / : )
340,""" A mushroom ! """,( / ),“ 是 个 蘑菇 ！ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),قارچ!,( / : )
341,The little prince was now white with rage .,( / : ( / : ( / ) ) : ( / ) : ( / : ( / : ) ) ),小 王子 当时 气 得 脸色 发 白。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),اکنون رنگ شازده کوچولو از شدت خشم پريده بود:,( / : ( / : ( / : ( / ) ) ) : ( / ) : ( / : ( / : ( / ) ) ) )
342,""" The flowers have been growing thorns for millions of years .",( / : ( / ) : ( / ) : ( / : ( / : : ( / ) ) ) ),“ 几百万 年 以来 花儿 都 在 制造 着 刺 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),ميليونها سال است که گلها خار می‌سازند,( / : ( / ) : ( / ) : ( / : ( / : : ( / ) ) ) )
343,For millions of years the sheep have been eating them just the same .,( / : ( / ) : ( / ) : ( / : ( / : : ( / ) ) ) : ( / ) ),几百万 年 以来 羊 仍然 在 吃 花 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),با اين حال ميليونها سال است که گوسفندها گلها را می‌خورند.,( / : ( / ) : ( / ) : ( / : ( / : : ( / ) ) ) )
344,And is it not a matter of consequence to try to understand why the flowers go to so much trouble to grow thorns which are never of any use to them ?,( / : ( / : : : ( / : ( / : ( / : ( / : ( / : ( / ) : ( / : ( / : : ( / : ( / : : : ( / ) ) ) ) : ( / : ( / ) ) ) ) ) ) ) ) : ( / ) ) ),要 搞 清楚 为什么 花儿 费 那么 大 劲 给 自己 制造 没有 什么 用 的 刺 ， 这 难道 不 是 正经 事 ？,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),حال، آيا تلاش در فهم اين موضوع که چرا گلها اين همه زحمت برای ساختن خارهايی می‌کشند که هيچوقت به دردی نمی‌خورند، جدی نيست؟,( / : : : ( / : ( / : ( / : ( / ) : ( / : : ( / : ( / : ( / ) ) ) ) : ( / : ( / ) ) ) ) ) )
345,Is the warfare between the sheep and the flowers not important ?,( / : : : ( / : ( / ) : ( / ) ) ),难道 羊 和 花 之间 的 战争 不 重要 ？,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),آيا جنگ گوسفندها و گلها مهم نيست؟,( / : : ( / ) : ( / : ( / ) : ( / ) ) )
346,Is this not of more consequence than a fat red - faced gentleman 's sums ?,( / : : : ( / ) : ( / : ( / : ( / : ( / ) : ( / : ( / ) ) ) ) : ( / ) ) ),这 难道 不 比 那个 大 胖子 红 脸 先生 的 帐目 更 重要 ？,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),آيا اين کار از جمع‌زدن يک آقای سرخ‌چهره مهم‌تر و جدی‌تر نيست؟,( / : : : ( / ) : ( / : ( / ) : ( / ) ) : ( / ) : ( / : ( / : ( / ) ) ) )
347,"And if I know - - I , myself - - one flower which is unique in the world , which grows nowhere but on my planet , but which one little sheep can destroy in a single bite some morning , without even noticing what he is doing - - Oh !",( / : ( / : : ( / : ( / ) : ( / : : ( / : ( / ) ) : ( / : ( / : ( / ) : ( / : ) ) ) : ( / : ( / : : ( / ) : ( / : : ) ) : ( / : : ( / ) ) : : ( / ) : ( / : ( / ) : ( / ) ) ) ) : ( / ) ) ) ),如果 我 认识 一 朵 人世 间 唯一 的 花 ， 只有 我 的 星球 上 有 它 ， 别的 地方 都 不 存在 ， 而 一 只 小羊 胡里胡涂 就 这样 把 它 一下子 毁掉 了 ，,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),و اگر من گلی را بشناسم که در دنيا طاق باشد و بجز در سياره من،‌ در هيچ کجای دنيا يافت نشود و آن‌وقت گوسفندی بتواند بی‌آنکه بفهمد چه می‌کند، يک روز صبح با يک گاز نفله‌اش کند،,( / : ( / : ( / ) : ( / : : ( / ) : ( / ) : ( / : : ( / ) : ( / : ( / : ) ) ) : ( / : ( / : ( / : : ) ) : ( / : ) : ( / : : ( / ) ) ) ) ) )
348,"You think that is not important ! """,( / : ( / ) : ( / : ( / : ) ) ),这 难道 不 重要 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),اين مهم نيست؟,( / : : : ( / ) )
349,"His face turned from white to red as he continued : "" If some one loves a flower , of which just one single blossom grows in all the millions and millions of stars , it is enough to make him happy just to look at the stars .",( / : ( / : ( / ) ) : ( / : ) : ( / : ) : ( / : : ( / : : ( / : : ( / : ) : ( / : ( / : : : ( / ) ) ) ) : ( / : ( / ) : ( / : ( / : : ( / ) : ( / : ( / : ( / ) : ( / : ) ) ) : ( / ) ) ) ) ) ) ),他 的 脸 气 得 发红 ， 然后 又 接着 说道 ： “ 如果 有 人 爱上 了 在 这 亿万 颗 星星 中 独一无二 的 一 株 花 ， 当 他 看 着 这些 星星 的 时候 ， 这 就 足以 使 他 感到 幸福 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ) ) ),سرخ شد و باز گفت: اگر کسی گلی را دوست داشته باشد که در ميليونها ستاره فقط يکی از آن پيدا شود همين کافی است که وقتی به آن ستاره‌ها نگاه می‌کند،‌ خوشبخت باشد.,( / : ( / : ( / ) ) : ( / : : ( / : ( / ) : ( / : ( / ) : ( / : ( / : : ( / : ( / ) ) : ( / ) ) ) : ( / : : ( / : : ( / : ( / ) : ( / : ( / : ) ) ) ) ) ) ) ) )
350,"He can say to himself , ' Somewhere , my flower is there ... ' But if the sheep eats the flower , in one moment all his stars will be darkened ...",( / : ( / : ( / ) : ( / : ( / : ( / : ) : ( / ) ) : ( / : ( / : ( / ) : ) : ( / : ( / ) : ) : ( / : ) ) ) : ) ),他 可以 自言自语 地 说 ： ‘ 我 的 那 朵 花 就 在 其中 的 一 颗 星星 上 … ’ ， 但是 如果 羊 吃掉 了 这 朵 花 ， 对 他 来说 ， 好象 所有 的 星星 一下子 全 都 熄灭 了 一样 ！,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) ) ) ) ),"چنين کس با خود می‌گويد: ""گل من در يکی از اين ستاره‌ها است..."" ولی اگر گوسفند گل را بخورد برای آن کس در حکم اين است که تمام ستاره‌ها يکدفعه خاموش شده باشند.",( / : ( / : ( / : ( / ) ) : ( / : ( / : ) : ( / : : ( / : ( / : ( / ) : ( / ) ) ) ) ) : ) : ( / : ( / : ( / : ( / ) ) : ( / ) : ( / : ( / ) : ) ) : ) )
351,"And you think that is not important ! """,( / : ( / : ( / ) : ( / : : ( / ) ) ) ),这 难道 也 不 重要 吗 ？ ！ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),خوب، اين مهم نيست؟,( / : ( / ) : ( / : : : ( / ) ) )
352,He could not say anything more .,( / : : ( / : ( / ) : ( / : ( / ) ) ) ),他 无法 再 说 下去 了 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),و بيش از اين نتوانست حرف بزند.,( / : : ( / ) : ( / : ( / ) : ( / ) ) )
